country,date,Domestic Aviation,Ground Transport,Industry,International Aviation,Power,Residential,country_enc
Brazil,2019-11-05,0.0291987,0.503756,0.368172,0.0171107,0.311921,0.101734,
Brazil,2019-11-06,0.0299993,0.504695,0.379409,0.0163707,0.321441,0.101734,
Brazil,2019-11-07,0.0296338,0.505094,0.376562,0.0156717,0.319029,0.101734,
Brazil,2019-11-08,0.0306581,0.506708,0.378097,0.0168284,0.320329,0.101734,
Brazil,2019-11-09,0.0292003,0.479423,0.388152,0.0171511,0.328848,0.101734,
Brazil,2019-11-10,0.0256386,0.389066,0.36707,0.0172798,0.310987,0.101734,
Brazil,2019-11-11,0.0294801,0.498769,0.354571,0.0181448,0.300398,0.101734,
Brazil,2019-11-12,0.0298197,0.502463,0.361306,0.0163535,0.306104,0.101734,
Brazil,2019-11-13,0.0300448,0.505282,0.37183,0.0173807,0.31502,0.101734,
Brazil,2019-11-14,0.0302087,0.509883,0.368061,0.0164403,0.311827,0.101734,
Brazil,2019-11-15,0.0298372,0.445176,0.373535,0.0199391,0.316464,0.101734,
Brazil,2019-11-16,0.023583,0.41697,0.369566,0.0173675,0.313102,0.101734,
Brazil,2019-11-17,0.0246861,0.35333,0.373964,0.0175638,0.316828,0.101734,
Brazil,2019-11-18,0.0288497,0.495731,0.394198,0.0180785,0.33397,0.101734,
Brazil,2019-11-19,0.0275683,0.502013,0.389099,0.0168773,0.32965,0.101734,
Brazil,2019-11-20,0.0293956,0.460702,0.377671,0.0168327,0.319968,0.101734,
Brazil,2019-11-21,0.0292399,0.502696,0.376468,0.0160796,0.318949,0.101734,
Brazil,2019-11-22,0.0294196,0.505687,0.390266,0.0158153,0.330639,0.101734,
Brazil,2019-11-23,0.0286471,0.46827,0.385036,0.0175405,0.326208,0.101734,
Brazil,2019-11-24,0.025804,0.373798,0.350278,0.0173219,0.296761,0.101734,
Brazil,2019-11-25,0.0302274,0.494977,0.351039,0.0172186,0.297405,0.101734,
Brazil,2019-11-26,0.0303606,0.50064,0.346289,0.0165817,0.293381,0.101734,
Brazil,2019-11-27,0.0298361,0.504533,0.329631,0.0169654,0.279268,0.101734,
Brazil,2019-11-28,0.0309722,0.506236,0.332418,0.0155249,0.281629,0.101734,
Brazil,2019-11-29,0.0316438,0.507901,0.34919,0.0164799,0.295839,0.101734,
Brazil,2019-11-30,0.0295025,0.482098,0.302027,0.0171947,0.255882,0.101734,
Brazil,2019-12-01,0.0262391,0.400352,0.277587,0.0181139,0.237767,0.0984519,
Brazil,2019-12-02,0.0310551,0.497478,0.304342,0.018034,0.260684,0.0984519,
Brazil,2019-12-03,0.0309648,0.501627,0.305056,0.0172447,0.261296,0.0984519,
Brazil,2019-12-04,0.0309066,0.50469,0.291835,0.0174216,0.249971,0.0984519,
Brazil,2019-12-05,0.0306732,0.506795,0.287334,0.0182178,0.246116,0.0984519,
Brazil,2019-12-06,0.0314057,0.507651,0.290347,0.0175136,0.248697,0.0984519,
Brazil,2019-12-07,0.0298349,0.481697,0.275975,0.0184874,0.236386,0.0984519,
Brazil,2019-12-08,0.0266484,0.41205,0.279124,0.0184428,0.239084,0.0984519,
Brazil,2019-12-09,0.0308001,0.499219,0.280021,0.019013,0.239852,0.0984519,
Brazil,2019-12-10,0.0306889,0.503277,0.282824,0.0176051,0.242253,0.0984519,
Brazil,2019-12-11,0.0302999,0.504967,0.29548,0.0171337,0.253093,0.0984519,
Brazil,2019-12-12,0.0308495,0.505525,0.277961,0.0180241,0.238087,0.0984519,
Brazil,2019-12-13,0.0315067,0.506127,0.293817,0.0183959,0.251669,0.0984519,
Brazil,2019-12-14,0.030395,0.481288,0.311602,0.0194682,0.266903,0.0984519,
Brazil,2019-12-15,0.0278325,0.410612,0.298082,0.0186525,0.255322,0.0984519,
Brazil,2019-12-16,0.0332293,0.498833,0.307006,0.0198901,0.262966,0.0984519,
Brazil,2019-12-17,0.0334426,0.502294,0.308121,0.0188892,0.263921,0.0984519,
Brazil,2019-12-18,0.0337892,0.504994,0.317928,0.0173047,0.272321,0.0984519,
Brazil,2019-12-19,0.0348441,0.503327,0.320831,0.0181582,0.274808,0.0984519,
Brazil,2019-12-20,0.0354981,0.504672,0.313163,0.0188224,0.26824,0.0984519,
Brazil,2019-12-21,0.0350588,0.471862,0.284143,0.0199775,0.243383,0.0984519,
Brazil,2019-12-22,0.0320828,0.392775,0.282476,0.0199298,0.241955,0.0984519,
Brazil,2019-12-23,0.0339587,0.488797,0.292132,0.0198098,0.250226,0.0984519,
Brazil,2019-12-24,0.0330937,0.453195,0.298003,0.0188841,0.255254,0.0984519,
Brazil,2019-12-25,0.0234437,0.264132,0.285221,0.0171397,0.244306,0.0984519,
Brazil,2019-12-26,0.0340657,0.456632,0.291825,0.0183711,0.249963,0.0984519,
Brazil,2019-12-27,0.0351738,0.464715,0.305466,0.0190523,0.261647,0.0984519,
Brazil,2019-12-28,0.0345645,0.421813,0.346224,0.0201767,0.296558,0.0984519,
Brazil,2019-12-29,0.0306329,0.314745,0.357314,0.0184929,0.306057,0.0984519,
Brazil,2019-12-30,0.0337419,0.423545,0.361137,0.019783,0.309332,0.0984519,
Brazil,2019-12-31,0.0315566,0.390237,0.350618,0.0187687,0.300322,0.0984519,
Brazil,2020-01-01,0.0226154,0.251534,0.309817,0.016931,0.297732,0.0984519,
Brazil,2020-01-02,0.0330685,0.431952,0.3209,0.0190311,0.308383,0.0984519,
Brazil,2020-01-03,0.0347073,0.446859,0.331818,0.0196474,0.318875,0.0984519,
Brazil,2020-01-04,0.0325312,0.390397,0.332771,0.0214256,0.319791,0.0984519,
Brazil,2020-01-05,0.0310212,0.292273,0.326121,0.0203824,0.3134,0.0984519,
Brazil,2020-01-06,0.0348123,0.469079,0.322881,0.0210758,0.310287,0.0984519,
Brazil,2020-01-07,0.0340563,0.480847,0.332734,0.0190235,0.319755,0.0984519,
Brazil,2020-01-08,0.0272945,0.484112,0.325081,0.0193921,0.312401,0.0984519,
Brazil,2020-01-09,0.0330129,0.485902,0.333129,0.0189654,0.320135,0.0984519,
Brazil,2020-01-10,0.0353972,0.489386,0.345757,0.0205935,0.33227,0.0984519,
Brazil,2020-01-11,0.033202,0.436539,0.282615,0.0207122,0.271591,0.0984519,
Brazil,2020-01-12,0.0310422,0.336838,0.285516,0.0197844,0.274379,0.0984519,
Brazil,2020-01-13,0.0340923,0.479629,0.287103,0.0197915,0.275904,0.0984519,
Brazil,2020-01-14,0.0350903,0.484433,0.286664,0.0187233,0.275482,0.0984519,
Brazil,2020-01-15,0.0346981,0.488578,0.275314,0.0198154,0.264575,0.0984519,
Brazil,2020-01-16,0.0345546,0.491765,0.275556,0.0183455,0.264808,0.0984519,
Brazil,2020-01-17,0.0349454,0.494195,0.284341,0.0194365,0.27325,0.0984519,
Brazil,2020-01-18,0.0334185,0.442233,0.332872,0.0213452,0.319888,0.0984519,
Brazil,2020-01-19,0.0310145,0.33735,0.316534,0.0193119,0.304187,0.0984519,
Brazil,2020-01-20,0.0342451,0.470619,0.335812,0.0203406,0.322713,0.0984519,
Brazil,2020-01-21,0.0352512,0.48935,0.348417,0.0194083,0.334827,0.0984519,
Brazil,2020-01-22,0.034655,0.491273,0.341827,0.0192372,0.328494,0.0984519,
Brazil,2020-01-23,0.034871,0.49514,0.331977,0.0186623,0.319028,0.0984519,
Brazil,2020-01-24,0.0347529,0.49695,0.338291,0.0194213,0.325096,0.0984519,
Brazil,2020-01-25,0.0328573,0.446723,0.319259,0.0204433,0.306806,0.0984519,
Brazil,2020-01-26,0.030637,0.362225,0.309839,0.0193478,0.297753,0.0984519,
Brazil,2020-01-27,0.0345913,0.487054,0.315288,0.0192136,0.30299,0.0984519,
Brazil,2020-01-28,0.0346585,0.494506,0.336611,0.0190352,0.323481,0.0984519,
Brazil,2020-01-29,0.0349213,0.495037,0.34916,0.0193909,0.335541,0.0984519,
Brazil,2020-01-30,0.0346197,0.497599,0.341357,0.0191216,0.328042,0.0984519,
Brazil,2020-01-31,0.0347794,0.49899,0.329337,0.0198811,0.316491,0.0984519,
Brazil,2020-02-01,0.0324223,0.464061,0.384985,0.0207759,0.220627,0.105242,
Brazil,2020-02-02,0.0294288,0.395457,0.375322,0.0192198,0.215089,0.105242,
Brazil,2020-02-03,0.0327491,0.495382,0.394581,0.0186508,0.226126,0.105242,
Brazil,2020-02-04,0.0328751,0.495241,0.40588,0.0181279,0.232601,0.105242,
Brazil,2020-02-05,0.0315149,0.498701,0.396218,0.0190637,0.227064,0.105242,
Brazil,2020-02-06,0.0328202,0.499193,0.37587,0.0179025,0.215403,0.105242,
Brazil,2020-02-07,0.0336088,0.502341,0.378777,0.0194777,0.217069,0.105242,
Brazil,2020-02-08,0.0308301,0.461216,0.372502,0.0205181,0.213473,0.105242,
Brazil,2020-02-09,0.0286653,0.360684,0.358218,0.019155,0.205287,0.105242,
Brazil,2020-02-10,0.0303728,0.494042,0.359507,0.0186883,0.206026,0.105242,
Brazil,2020-02-11,0.0312267,0.496469,0.37291,0.0178201,0.213707,0.105242,
Brazil,2020-02-12,0.0316054,0.499902,0.348523,0.0188153,0.199731,0.105242,
Brazil,2020-02-13,0.0318791,0.49942,0.361226,0.0172945,0.207011,0.105242,
Brazil,2020-02-14,0.0323727,0.500638,0.348997,0.0191779,0.200003,0.105242,
Brazil,2020-02-15,0.0296266,0.462496,0.306808,0.0196645,0.175825,0.105242,
Brazil,2020-02-16,0.0272796,0.363365,0.290663,0.0190008,0.166573,0.105242,
Brazil,2020-02-17,0.0313876,0.496303,0.304796,0.0186974,0.174672,0.105242,
Brazil,2020-02-18,0.0318392,0.501506,0.308902,0.0178157,0.177025,0.105242,
Brazil,2020-02-19,0.0318385,0.504874,0.327758,0.0180746,0.187831,0.105242,
Brazil,2020-02-20,0.0331807,0.503117,0.348788,0.0184756,0.199883,0.105242,
Brazil,2020-02-21,0.0338313,0.499516,0.321802,0.0222842,0.184418,0.105242,
Brazil,2020-02-22,0.032157,0.454803,0.293611,0.021798,0.168262,0.105242,
Brazil,2020-02-23,0.0200826,0.309709,0.300716,0.0188807,0.172334,0.105242,
Brazil,2020-02-24,0.0195335,0.402582,0.300941,0.0191758,0.172463,0.105242,
Brazil,2020-02-25,0.0241822,0.306863,0.31013,0.0175504,0.177729,0.105242,
Brazil,2020-02-26,0.0320821,0.402741,0.303454,0.0181111,0.173903,0.105242,
Brazil,2020-02-27,0.0307099,0.485548,0.312512,0.0179904,0.179094,0.105242,
Brazil,2020-02-28,0.0296749,0.49002,0.337879,0.0193306,0.193631,0.105242,
Brazil,2020-02-29,0.0286981,0.441713,0.259223,0.02066,0.148555,0.105242,
Brazil,2020-03-01,0.0267192,0.329953,0.320253,0.0192749,0.1429,0.0984519,
Brazil,2020-03-02,0.0312823,0.495861,0.312584,0.0191893,0.139478,0.0984519,
Brazil,2020-03-03,0.0302953,0.500786,0.269841,0.017701,0.120406,0.0984519,
Brazil,2020-03-04,0.0305666,0.499695,0.210685,0.0174427,0.09401,0.0984519,
Brazil,2020-03-05,0.0311768,0.501179,0.206486,0.0179828,0.092136,0.0984519,
Brazil,2020-03-06,0.0316042,0.501939,0.202402,0.017695,0.090314,0.0984519,
Brazil,2020-03-07,0.0293329,0.460757,0.264653,0.0184029,0.118091,0.0984519,
Brazil,2020-03-08,0.0269085,0.353387,0.278855,0.0180681,0.124428,0.0984519,
Brazil,2020-03-09,0.0316736,0.493866,0.292192,0.0190038,0.130379,0.0984519,
Brazil,2020-03-10,0.0313828,0.49898,0.285926,0.0173201,0.127583,0.0984519,
Brazil,2020-03-11,0.0310133,0.498923,0.337368,0.0173031,0.150537,0.0984519,
Brazil,2020-03-12,0.0319555,0.49942,0.356164,0.0178805,0.158924,0.0984519,
Brazil,2020-03-13,0.0323508,0.499018,0.42653,0.0181732,0.190322,0.0984519,
Brazil,2020-03-14,0.0299296,0.42798,0.401513,0.0185795,0.179159,0.0984519,
Brazil,2020-03-15,0.0271663,0.352268,0.384946,0.0179996,0.171767,0.0984519,
Brazil,2020-03-16,0.0303232,0.474164,0.405833,0.0176461,0.181087,0.0984519,
Brazil,2020-03-17,0.0275293,0.469689,0.421487,0.0175463,0.188072,0.0984519,
Brazil,2020-03-18,0.0248447,0.449523,0.346052,0.014405,0.154412,0.0984519,
Brazil,2020-03-19,0.0241634,0.430117,0.344696,0.0148577,0.153807,0.0984519,
Brazil,2020-03-20,0.0242851,0.430117,0.351601,0.0130554,0.156888,0.0984519,
Brazil,2020-03-21,0.0235591,0.284034,0.309433,0.0122565,0.138072,0.0984519,
Brazil,2020-03-22,0.0160397,0.0940702,0.298754,0.0111647,0.133307,0.0984519,
Brazil,2020-03-23,0.0127849,0.331142,0.347823,0.009571,0.155202,0.0984519,
Brazil,2020-03-24,0.00925821,0.328722,0.322982,0.00749619,0.144118,0.0984519,
Brazil,2020-03-25,0.00703571,0.364394,0.321579,0.00637623,0.143492,0.0984519,
Brazil,2020-03-26,0.00679595,0.368642,0.336597,0.00599708,0.150193,0.0984519,
Brazil,2020-03-27,0.00631117,0.338387,0.326848,0.00603999,0.145843,0.0984519,
Brazil,2020-03-28,0.00403099,0.223962,0.235732,0.00447568,0.105186,0.0984519,
Brazil,2020-03-29,0.00289896,0.0947192,0.240815,0.00520897,0.107454,0.0984519,
Brazil,2020-03-30,0.00386047,0.308441,0.273571,0.0034946,0.12207,0.0984519,
Brazil,2020-03-31,0.00410909,0.337138,0.239997,0.0035963,0.107089,0.0984519,
Brazil,2020-04-01,0.00384331,0.345955,0.326362,0.00355568,0.139862,0.101734,
Brazil,2020-04-02,0.00391662,0.348111,0.332034,0.00197297,0.142293,0.101734,
Brazil,2020-04-03,0.00406179,0.36173,0.334435,0.00254641,0.143322,0.101734,
Brazil,2020-04-04,0.0024878,0.25164,0.312149,0.00154155,0.133771,0.101734,
Brazil,2020-04-05,0.0025807,0.100804,0.300367,0.00185986,0.128722,0.101734,
Brazil,2020-04-06,0.00361865,0.326103,0.260231,0.0021728,0.111522,0.101734,
Brazil,2020-04-07,0.00338817,0.365985,0.210102,0.0015832,0.090039,0.101734,
Brazil,2020-04-08,0.00357056,0.372735,0.236197,0.0019929,0.101222,0.101734,
Brazil,2020-04-09,0.00380699,0.382359,0.252909,0.00175908,0.108384,0.101734,
Brazil,2020-04-10,0.00348909,0.13582,0.258302,0.00241977,0.110695,0.101734,
Brazil,2020-04-11,0.00231814,0.14849,0.233196,0.00151862,0.099936,0.101734,
Brazil,2020-04-12,0.00196402,0.0957228,0.214769,0.00229209,0.092039,0.101734,
Brazil,2020-04-13,0.00357952,0.32303,0.213677,0.00166054,0.091571,0.101734,
Brazil,2020-04-14,0.00331476,0.354162,0.214029,0.00218754,0.091722,0.101734,
Brazil,2020-04-15,0.00342381,0.363242,0.205113,0.00105493,0.087901,0.101734,
Brazil,2020-04-16,0.00259695,0.365183,0.208438,0.00164551,0.089326,0.101734,
Brazil,2020-04-17,0.00243509,0.379171,0.202334,0.00152395,0.08671,0.101734,
Brazil,2020-04-18,0.00199347,0.2662,0.177926,0.00112508,0.07625,0.101734,
Brazil,2020-04-19,0.0017136,0.108384,0.176871,0.00229016,0.075798,0.101734,
Brazil,2020-04-20,0.00276782,0.327538,0.194148,0.00226342,0.083202,0.101734,
Brazil,2020-04-21,0.00290043,0.14109,0.225596,0.00202002,0.096679,0.101734,
Brazil,2020-04-22,0.00363054,0.363408,0.225605,0.00210076,0.096683,0.101734,
Brazil,2020-04-23,0.00385015,0.321404,0.23143,0.00206827,0.099179,0.101734,
Brazil,2020-04-24,0.00399136,0.379361,0.236689,0.00239575,0.101433,0.101734,
Brazil,2020-04-25,0.00217487,0.275788,0.236538,0.00142956,0.101368,0.101734,
Brazil,2020-04-26,0.00231359,0.107389,0.220395,0.00254379,0.09445,0.101734,
Brazil,2020-04-27,0.0032654,0.350332,0.238782,0.00207879,0.10233,0.101734,
Brazil,2020-04-28,0.00328739,0.372474,0.253105,0.001956,0.108468,0.101734,
Brazil,2020-04-29,0.00396955,0.386008,0.257233,0.00219134,0.110237,0.101734,
Brazil,2020-04-30,0.00397314,0.403948,0.241037,0.00228888,0.103296,0.101734,
Brazil,2020-05-01,0.00334409,0.17614,0.273164,0.00258257,0.101494,0.0984519,
Brazil,2020-05-02,0.00224616,0.259153,0.274192,0.00147077,0.101876,0.0984519,
Brazil,2020-05-03,0.00262642,0.116423,0.26633,0.00184779,0.098955,0.0984519,
Brazil,2020-05-04,0.00403067,0.368552,0.264056,0.00232028,0.09811,0.0984519,
Brazil,2020-05-05,0.00457466,0.390958,0.256837,0.00234113,0.095428,0.0984519,
Brazil,2020-05-06,0.00453567,0.401735,0.250704,0.00241,0.093149,0.0984519,
Brazil,2020-05-07,0.00455045,0.414022,0.232733,0.0024035,0.086472,0.0984519,
Brazil,2020-05-08,0.00470649,0.414289,0.234746,0.00273121,0.08722,0.0984519,
Brazil,2020-05-09,0.00327721,0.331289,0.232036,0.00261777,0.086213,0.0984519,
Brazil,2020-05-10,0.00230287,0.125472,0.218913,0.00200773,0.081337,0.0984519,
Brazil,2020-05-11,0.00416352,0.340191,0.23033,0.00267035,0.085579,0.0984519,
Brazil,2020-05-12,0.00487703,0.375416,0.254709,0.00280753,0.094637,0.0984519,
Brazil,2020-05-13,0.00452665,0.380528,0.295842,0.00291983,0.10992,0.0984519,
Brazil,2020-05-14,0.00470905,0.385215,0.291072,0.00234845,0.108148,0.0984519,
Brazil,2020-05-15,0.00455109,0.398611,0.313016,0.00338793,0.116301,0.0984519,
Brazil,2020-05-16,0.00329528,0.29503,0.295058,0.00229473,0.109629,0.0984519,
Brazil,2020-05-17,0.002479,0.126023,0.24904,0.00275366,0.092531,0.0984519,
Brazil,2020-05-18,0.00386376,0.370496,0.281348,0.00310407,0.104535,0.0984519,
Brazil,2020-05-19,0.00432533,0.377053,0.301564,0.0033365,0.112046,0.0984519,
Brazil,2020-05-20,0.00484675,0.335115,0.299491,0.00314265,0.111276,0.0984519,
Brazil,2020-05-21,0.00466234,0.33077,0.298283,0.00212784,0.110827,0.0984519,
Brazil,2020-05-22,0.00518119,0.353334,0.263488,0.0033768,0.097899,0.0984519,
Brazil,2020-05-23,0.00320569,0.262926,0.293417,0.00313217,0.109019,0.0984519,
Brazil,2020-05-24,0.0027752,0.10888,0.293508,0.00269956,0.109053,0.0984519,
Brazil,2020-05-25,0.00436166,0.302431,0.296119,0.00263111,0.110023,0.0984519,
Brazil,2020-05-26,0.00491357,0.381725,0.29177,0.00409455,0.108407,0.0984519,
Brazil,2020-05-27,0.00502295,0.382638,0.283693,0.00316572,0.105406,0.0984519,
Brazil,2020-05-28,0.00474566,0.382699,0.389735,0.00226841,0.144806,0.0984519,
Brazil,2020-05-29,0.00560257,0.407804,0.383644,0.00304746,0.142543,0.0984519,
Brazil,2020-05-30,0.00337157,0.321269,0.35167,0.00357846,0.130663,0.0984519,
Brazil,2020-05-31,0.0028175,0.115447,0.291492,0.00258314,0.108304,0.0984519,
Brazil,2020-06-01,0.00440372,0.377315,0.31241,0.00193159,0.125909,0.101734,
Brazil,2020-06-02,0.00426644,0.413606,0.319613,0.00287609,0.128812,0.101734,
Brazil,2020-06-03,0.00505256,0.411521,0.316055,0.00418873,0.127378,0.101734,
Brazil,2020-06-04,0.00522412,0.418301,0.297448,0.00268614,0.119879,0.101734,
Brazil,2020-06-05,0.00645544,0.438419,0.291503,0.00382136,0.117483,0.101734,
Brazil,2020-06-06,0.00386183,0.367293,0.284553,0.00306172,0.114682,0.101734,
Brazil,2020-06-07,0.00307165,0.146549,0.306609,0.00276539,0.123571,0.101734,
Brazil,2020-06-08,0.00478488,0.405899,0.306217,0.00304881,0.123413,0.101734,
Brazil,2020-06-09,0.00582093,0.427571,0.350911,0.00241766,0.141426,0.101734,
Brazil,2020-06-10,0.00625321,0.441982,0.363419,0.00418872,0.146467,0.101734,
Brazil,2020-06-11,0.00583159,0.418301,0.367955,0.00273431,0.148295,0.101734,
Brazil,2020-06-12,0.00401456,0.438419,0.353043,0.00380805,0.142285,0.101734,
Brazil,2020-06-13,0.00307035,0.359017,0.347517,0.00212061,0.140058,0.101734,
Brazil,2020-06-14,0.00377547,0.152122,0.33857,0.0026057,0.136452,0.101734,
Brazil,2020-06-15,0.00741204,0.410448,0.322829,0.00313483,0.130108,0.101734,
Brazil,2020-06-16,0.00667331,0.429219,0.337274,0.00289618,0.13593,0.101734,
Brazil,2020-06-17,0.00712816,0.434673,0.355432,0.00445471,0.143248,0.101734,
Brazil,2020-06-18,0.00768947,0.433076,0.35445,0.00276077,0.142852,0.101734,
Brazil,2020-06-19,0.00834705,0.445525,0.336592,0.00407219,0.135655,0.101734,
Brazil,2020-06-20,0.00417302,0.359371,0.304847,0.00308111,0.122861,0.101734,
Brazil,2020-06-21,0.00511895,0.156017,0.291146,0.00314844,0.117339,0.101734,
Brazil,2020-06-22,0.00729835,0.420614,0.326761,0.00355448,0.131693,0.101734,
Brazil,2020-06-23,0.00666345,0.43119,0.352574,0.00228267,0.142096,0.101734,
Brazil,2020-06-24,0.00700576,0.427684,0.355866,0.00409142,0.143423,0.101734,
Brazil,2020-06-25,0.00742079,0.432268,0.357067,0.00303375,0.143907,0.101734,
Brazil,2020-06-26,0.00857711,0.447167,0.350859,0.00388038,0.141405,0.101734,
Brazil,2020-06-27,0.00461333,0.357057,0.286302,0.00422744,0.115387,0.101734,
Brazil,2020-06-28,0.00530314,0.145297,0.260515,0.00292039,0.104994,0.101734,
Brazil,2020-06-29,0.0080315,0.415689,0.267204,0.00375903,0.10769,0.101734,
Brazil,2020-06-30,0.00729583,0.435136,0.277454,0.00297854,0.111821,0.101734,
Brazil,2020-07-01,0.008932,0.440296,0.35929,0.00431823,0.113482,0.0984519,
Brazil,2020-07-02,0.00949966,0.44275,0.334585,0.00406545,0.105679,0.0984519,
Brazil,2020-07-03,0.0104413,0.454638,0.337589,0.00342089,0.106628,0.0984519,
Brazil,2020-07-04,0.00542604,0.379996,0.366419,0.00387581,0.115734,0.0984519,
Brazil,2020-07-05,0.00585877,0.158352,0.357089,0.00193973,0.112787,0.0984519,
Brazil,2020-07-06,0.00981534,0.429436,0.355212,0.00364844,0.112194,0.0984519,
Brazil,2020-07-07,0.00802444,0.439369,0.360949,0.00321642,0.114006,0.0984519,
Brazil,2020-07-08,0.00875162,0.444755,0.336269,0.00420171,0.106211,0.0984519,
Brazil,2020-07-09,0.00929232,0.440078,0.327233,0.00327365,0.103357,0.0984519,
Brazil,2020-07-10,0.0110964,0.457823,0.329646,0.00425023,0.104119,0.0984519,
Brazil,2020-07-11,0.00605965,0.375747,0.31462,0.00321462,0.099373,0.0984519,
Brazil,2020-07-12,0.00620876,0.168587,0.328952,0.00237893,0.1039,0.0984519,
Brazil,2020-07-13,0.0111547,0.427861,0.324067,0.00398386,0.102357,0.0984519,
Brazil,2020-07-14,0.00850157,0.440663,0.321734,0.00252655,0.10162,0.0984519,
Brazil,2020-07-15,0.00933435,0.447933,0.319249,0.00439657,0.100835,0.0984519,
Brazil,2020-07-16,0.00993454,0.443465,0.319945,0.00355839,0.101055,0.0984519,
Brazil,2020-07-17,0.0113551,0.457916,0.338254,0.00425772,0.106838,0.0984519,
Brazil,2020-07-18,0.00673644,0.374102,0.330925,0.00365016,0.104523,0.0984519,
Brazil,2020-07-19,0.00607483,0.183235,0.306524,0.00298488,0.096816,0.0984519,
Brazil,2020-07-20,0.0115178,0.432812,0.328531,0.00411042,0.103767,0.0984519,
Brazil,2020-07-21,0.0100428,0.442923,0.330273,0.0033956,0.104317,0.0984519,
Brazil,2020-07-22,0.00956156,0.445868,0.341908,0.0040781,0.107992,0.0984519,
Brazil,2020-07-23,0.0105177,0.445887,0.346565,0.00347308,0.109463,0.0984519,
Brazil,2020-07-24,0.0115978,0.455951,0.369851,0.0037093,0.116818,0.0984519,
Brazil,2020-07-25,0.00625553,0.376315,0.380442,0.00401768,0.120163,0.0984519,
Brazil,2020-07-26,0.00685989,0.176151,0.383415,0.00345933,0.121102,0.0984519,
Brazil,2020-07-27,0.0111276,0.431346,0.393112,0.00381275,0.124165,0.0984519,
Brazil,2020-07-28,0.00964791,0.441774,0.447923,0.0033774,0.141477,0.0984519,
Brazil,2020-07-29,0.0101291,0.447907,0.506606,0.00413705,0.160012,0.0984519,
Brazil,2020-07-30,0.00998573,0.44807,0.538567,0.0027898,0.170107,0.0984519,
Brazil,2020-07-31,0.0117856,0.461585,0.560552,0.004095,0.177051,0.0984519,
Brazil,2020-08-01,0.00672347,0.386141,0.42159,0.0038004,0.135199,0.0984519,
Brazil,2020-08-02,0.00710682,0.185363,0.414976,0.00312772,0.133078,0.0984519,
Brazil,2020-08-03,0.0129552,0.441235,0.425401,0.00389702,0.136421,0.0984519,
Brazil,2020-08-04,0.0119964,0.45398,0.41744,0.00434236,0.133868,0.0984519,
Brazil,2020-08-05,0.0118629,0.46027,0.417371,0.00512877,0.133846,0.0984519,
Brazil,2020-08-06,0.0123052,0.462547,0.430006,0.00348708,0.137898,0.0984519,
Brazil,2020-08-07,0.0135676,0.476058,0.447475,0.00417453,0.1435,0.0984519,
Brazil,2020-08-08,0.00765469,0.420474,0.436583,0.00396785,0.140007,0.0984519,
Brazil,2020-08-09,0.00692943,0.240338,0.429885,0.00425867,0.137859,0.0984519,
Brazil,2020-08-10,0.0133372,0.440929,0.430147,0.00318485,0.137943,0.0984519,
Brazil,2020-08-11,0.0114753,0.449682,0.43324,0.00365102,0.138935,0.0984519,
Brazil,2020-08-12,0.0117715,0.453706,0.427346,0.00466805,0.137045,0.0984519,
Brazil,2020-08-13,0.0119858,0.456449,0.415778,0.00335316,0.133335,0.0984519,
Brazil,2020-08-14,0.0140618,0.464706,0.410635,0.00501374,0.131686,0.0984519,
Brazil,2020-08-15,0.00896562,0.391185,0.373687,0.00419503,0.119837,0.0984519,
Brazil,2020-08-16,0.00915688,0.169902,0.356882,0.00345645,0.114448,0.0984519,
Brazil,2020-08-17,0.0140941,0.446516,0.396616,0.00383243,0.12719,0.0984519,
Brazil,2020-08-18,0.0129949,0.4555,0.440241,0.00347401,0.14118,0.0984519,
